"","date","Composite.index","Indicator.3.days","Indicator.7.days","Indicator.21.days"
"577",2008-06-23,-0.0253125600136308,-3.72490348622346,-0.0290641536473187,-0.0783587092775778
"578",2008-06-24,0.0240894538116214,-4.98190224226171,0.0941348391890639,0.477873707831495
"579",2008-06-25,0.142364369070717,0.239690375717794,1.23591422212003,1.21806754569493
"580",2008-06-26,0.138699806542834,-1.05065433990155,-1.04269919672611,0.0294719024012398
"581",2008-06-27,-0.0392170235292361,4.5637387936499,0.256598327333938,-0.0227942492983873
"582",2008-06-30,-0.0535157754180943,-2.85073528103129,-3.58211548736512,-0.193203215240667
"583",2008-07-01,-0.151508032888372,-0.59460163538161,-0.324101510583539,-0.509013511632633
"584",2008-07-02,-0.151357275569187,-1.07152635286687,0.0697585154782513,-0.00575722310624687
"585",2008-07-03,-0.0912862822323772,0.978112314007774,0.336344742681929,0.940484726928175
"586",2008-07-04,-0.130297637750722,-1.35016114456472,-1.38899068358017,-0.0539159105897346
"587",2008-07-07,0.0117737405058896,1.0661262543454,1.76281376429462,1.98719142966725
"588",2008-07-08,0.0379243370260639,0.140468680850692,-2.13155156862142,0.17702735351316
"589",2008-07-09,0.16038566707176,-0.713614987568759,0.0683615735138947,-4.5614236770659
"590",2008-07-10,0.10808447403141,0.0683510094923481,-0.751400736927373,-0.111515960167208
"591",2008-07-11,0.0862594529001608,0.16725768334232,0.258638082098954,-0.20183179289612
"592",2008-07-14,0.11134315146918,-0.776343719392801,-0.104405341515676,-0.54237153963059
"593",2008-07-15,-0.00324400782831303,0.865734406938596,1.3602593031449,0.901304162788731
"594",2008-07-16,-0.0885726504870468,0.36014415119849,-0.785971522913988,-0.246996966264492
"595",2008-07-17,-0.113030126345604,-0.899603518242757,-0.119645492317621,-1.59317724008123
"596",2008-07-18,-0.00449645324923483,2.09257375627286,0.0787567188103916,-2.89024815890156
"597",2008-07-21,0.0918142802762866,-1.49794249700501,0.762053791262182,0.0652610267108673
"598",2008-07-22,0.0740713034798929,-0.475729531105681,-0.00544979828070168,-0.226575757246453
"599",2008-07-23,0.0644808186363522,-0.00535108167876499,-0.0671531638404622,-0.0310115967319656
"600",2008-07-24,0.148487435573002,-0.150476515286801,-0.561836809849385,-0.404207861085899
"601",2008-07-25,0.0960818720809091,0.212263696169678,-0.83179153291212,0.0812155498189548
"602",2008-07-28,0.14004502569864,-0.178963852122841,-0.257722073858016,-2.0670426627501
"603",2008-07-29,0.0789303278443955,-0.190050515199776,0.050939386820935,0.208687242594902
"604",2008-07-30,0.0631124060468266,0.0190362482208016,-0.492690926326882,-0.650274721348562
"605",2008-07-31,-0.00756958321723772,-0.0509456020194622,0.392507375467236,0.561540915473216
"606",2008-08-01,0.022697847788375,0.440239199181611,0.105622766246679,-0.271802615148108
"607",2008-08-04,-0.0469752271088357,0.211885762569388,-0.429187684925279,0.513139118358559
"608",2008-08-05,-0.106106886379953,-0.249490995650633,0.0466486113765417,-1.1131494115875
"609",2008-08-06,-0.0729170827255232,-0.211553333701578,-0.0896723856918113,-0.014937333059273
"610",2008-08-07,-0.0633961781831447,-0.208357007996019,-0.0143696098078832,-0.842937289797531
"611",2008-08-08,-0.204713769843831,1.90181287860499,0.795545122094521,1.1965469005837
"612",2008-08-11,-0.362023234054992,-0.223615905319705,0.417374431877086,0.874865688024146
"613",2008-08-12,-0.376948208654312,-0.0315914314730837,-0.329976976365165,-0.150301017593259
"614",2008-08-13,-0.389588630032134,0.165508957851203,0.176372938057653,-0.606456931707158
"615",2008-08-14,-0.400280802977412,-2.13806214980459,0.102336581782826,-0.391906029948581
"616",2008-08-15,-0.384590445065307,0.117141092036382,-0.0495910477756516,-0.0158384110454397
"617",2008-08-18,-0.536205921298018,2.0555894031992,0.355783166598416,-0.125184527041933
"618",2008-08-19,-0.507677997821464,0.637740274472427,-0.339930775799746,-0.648846301077875
"619",2008-08-20,-0.300317103640868,5.03721507699563,1.16145455009843,2.37578705632974
"620",2008-08-21,-0.40649664321458,-2.08785958814836,0.923599311370995,0.533589355392259
"621",2008-08-22,-0.437216346177747,0.703646091746012,0.0815286530337176,-0.865863374667046
"622",2008-08-25,-0.427776618653392,-5.75780343576618,-0.0214040984258174,0.0197644501636912
"623",2008-08-26,-0.501172239662786,-0.182635992413653,0.331995957301867,-0.0616966282877361
"624",2008-08-27,-0.510368436133074,0.281817068962502,-0.987474521887126,0.000826088945707558
"625",2008-08-28,-0.501102659361624,0.299465422842685,-0.114307010399961,0.113977293995193
"626",2008-08-29,-0.446331365630012,-0.638459035464977,-2.03878897797815,0.173823386284493
"627",2008-09-01,-0.530094451512594,0.928154378463735,-0.421923508318817,-0.160691837699511
"628",2008-09-02,-0.553577803154879,-0.0263565548326301,-0.0601888358879661,-0.205306688270963
"629",2008-09-03,-0.586303738134894,-0.954230422579706,0.0184945865847895,-0.0555233369570049
"630",2008-09-04,-0.585445581087225,-0.438297765729457,-0.375782091920355,-0.0451615448664135
"631",2008-09-05,-0.672374570672693,0.353367305468856,0.151450615425307,0.0504555292227254
"632",2008-09-08,-0.740829990299562,0.325122609639224,0.141465067309717,-0.912088070607073
"633",2008-09-09,-0.73809316512051,0.244421646292084,-0.372939605072567,-0.787896543600901
"634",2008-09-10,-0.732318000124037,0.182205071759101,-0.0210121394010255,0.0451905728820755
"635",2008-09-11,-0.815559233747901,-0.672491994346153,0.0372153335268834,0.0595969351548703
"636",2008-09-12,-0.814759060284534,-0.056137264434105,0.0687652913094298,0.0442145058554495
"637",2008-09-16,-0.922643317236723,0.114022490857104,-0.00173089105347953,0.042613126991443
"638",2008-09-17,-0.989428809635696,-0.0104877719333656,-0.0119974737898444,-0.868393650032228
"639",2008-09-18,-1.02794150632904,0.544684928957603,0.030392110823312,-0.0938258036226791
"640",2008-09-19,-0.820070356606592,7.04364883278652,2.31795748183666,0.283412611912153
"641",2008-09-22,-0.632992120214815,-1.46311320530544,0.760613733805098,0.391419810686247
"642",2008-09-23,-0.673464662057568,3.89714622827893,1.07635083879959,0.832313036065331
"643",2008-09-24,-0.655721685261175,-5.09408683056808,0.00973743805289705,0.060195637977894
"644",2008-09-25,-0.562147776914706,-1.22701587104818,0.070690594039206,-0.00268751045001708
"645",2008-09-26,-0.56646175558677,-3.62723735078511,-0.39221732578889,0.0276382994119393
"646",2008-10-06,-0.705668744778866,3.02420848326904,0.890953044196108,0.754295405971779
"647",2008-10-07,-0.724107524586882,-1.45857540619441,-2.02154513264147,-0.228339209197906
"648",2008-10-08,-0.800205180624748,-0.671753534996254,-0.894782091909296,0.0301903457888693
"649",2008-10-09,-0.820661789166472,-1.00633776958139,-0.853991308158264,0.0236021957343039
"650",2008-10-10,-0.906489090650203,0.169560253345861,0.18520808643548,0.405610881842883
"651",2008-10-13,-0.821833057569371,2.29913989345507,-0.279364091411881,0.305423104787673
"652",2008-10-14,-0.887064589909053,0.244236267952387,-0.205974467527961,0.00800447531872587
"653",2008-10-15,-0.913331153597831,-1.43175769601921,-0.395677148100725,-0.22625403007287
"654",2008-10-16,-1.0115901355559,-0.658612592838634,0.235608529597326,0.430940244509062
"655",2008-10-17,-0.987573334938034,0.991972475259278,0.109021442950646,-0.0367990573545249
"656",2008-10-20,-0.937289970631393,1.40226635376018,0.393056118101944,0.141359179268787
"657",2008-10-21,-0.955241688331273,-3.00905128444143,-0.399150688978428,-0.0491879725388284
"658",2008-10-22,-1.02796469976277,0.542435040607435,-0.375635499245083,-0.00750616104986597
"659",2008-10-23,-1.05145964812191,-0.818782685046637,-0.0502264133548391,-0.0651727331632311
"660",2008-10-24,-1.09313824851815,0.176073080006849,0.0465153453081128,-0.0647131229152531
"661",2008-10-27,-1.22797327545387,3.20430598349231,0.477636172143663,-1.62618451288994
"662",2008-10-28,-1.17176398883157,2.23486919254184,0.273547811443,-0.872407982698118
"663",2008-10-29,-1.23207851322245,-0.0262603535525567,-0.334257952833938,-0.665813176232165
"664",2008-10-30,-1.18128489337395,-3.90857753625924,0.265194380706642,0.103894896555347
"665",2008-10-31,-1.22166466148182,-0.624894349573699,-0.0194054993584049,-0.707863885420163
"666",2008-11-03,-1.23212490008989,-0.559135277427336,-0.0562124115814558,-0.135938197343957
"667",2008-11-04,-1.24728180902642,-0.600311257704205,-0.0227351912740091,-0.465805310320124
"668",2008-11-05,-1.18476390843207,0.969874735825465,-0.821037745107939,0.440642858744001
"669",2008-11-06,-1.23450222704627,0.590128733959518,-0.0563805620030913,-0.103574378882415
"670",2008-11-07,-1.19972367318197,-0.12134035426182,-0.103406629920507,0.12685726644444
"671",2008-11-10,-1.0523409986033,2.42946193516554,0.760582377083115,0.674885640627114
"672",2008-11-11,-1.08851115849085,-0.681536441677523,0.000562461200575736,-0.284393516941389
"673",2008-11-12,-1.07053624735725,0.0130303870357571,-0.0544979828070174,-0.0820827617868499
"674",2008-11-13,-0.991098736863592,-2.05995862101944,0.00571476258146092,0.35965953305034
"675",2008-11-14,-0.92287525157393,-0.974131718818948,0.0232960846384858,-0.39856191203969
"676",2008-11-17,-0.871803310520782,-0.0474344079972175,-0.433946851404298,0.248445948046275
"677",2008-11-18,-1.02029926991805,8.21225205007619,2.38336290038558,1.33987514691488
"678",2008-11-19,-0.886890639156147,2.1984458609015,-0.00478777948782883,0.846808901386416
"679",2008-11-20,-0.925983171692514,-1.20208416406375,-0.0529579757986115,-0.0938669266448667
"680",2008-11-21,-0.942647653820892,-6.31407145694598,0.0936817345564041,0.0230143784171538
"681",2008-11-24,-1.02652670687208,-2.32002717646484,0.387228863280368,0.40033866849832
"682",2008-11-25,-1.0362099654505,0.106338299085886,-0.384492989287323,-1.31440790117431
"683",2008-11-26,-1.02557577608953,0.643579844873343,-0.399153432691602,-0.0888499179379939
"684",2008-11-27,-1.00240553580247,-1.47662398793979,-1.3135781591693,-0.217939922587085
"685",2008-11-28,-1.05656220354048,0.42588535739284,-1.00442949342253,0.100296632113943
"686",2008-12-01,-1.02936790250287,0.370098845879892,0.151154294402565,-0.0509538434915852
"687",2008-12-02,-1.03513147078248,0.0330898809355648,0.0279219850490758,-0.0299750546727105
"688",2008-12-03,-0.947263147131326,-0.324313755384382,-0.190770376956296,0.228133594086968
"689",2008-12-04,-0.905410595982186,0.0350789569264215,-0.032988839362556,-0.127362837717217
"690",2008-12-05,-0.885510629849761,-0.173566349508929,-0.0120813530211501,-0.206215023261044
"691",2008-12-08,-0.801886704569504,-0.0952386564711628,0.177239167502442,0.245990661721552
"692",2008-12-09,-0.863384094080141,1.75142492957603,0.213074413303035,-0.324084490356217
"693",2008-12-10,-0.815396879711856,0.243359920101049,0.023963590857706,-0.027132728139165
"694",2008-12-11,-0.870411704497536,-0.607095891156513,0.420356848096725,0.242080346111784
"695",2008-12-12,-0.96025147001496,0.49462712732282,0.17325686381056,0.169299853843871
"696",2008-12-15,-0.948469205684807,-0.649565396899261,0.0226618949363732,-0.198818926770562
"697",2008-12-16,-0.936130298945354,0.108607427692068,-0.0394248065496333,-0.259662857098234
"698",2008-12-17,-0.934031293193624,-1.53988793482202,-0.483316442330943,-1.52068944697124
"699",2008-12-18,-0.888954854757296,0.0456893473167698,-0.0178807787519658,-0.691747289224631
"700",2008-12-19,-0.885742564186969,-0.0765522449688513,-0.156390475014755,-0.034919493340428
"701",2008-12-22,-0.921344484948359,0.330735725280856,-0.158151154954119,0.0167140895179031
"702",2008-12-23,-1.02634115940231,0.984041977670982,0.114352477646836,0.0397478199454987
"703",2008-12-24,-1.06509738714973,-0.497330383292891,0.00882221373000837,0.157882167683584
"704",2008-12-25,-1.07829445093685,-0.05008818902325,-0.00868071652205867,0.0189456182218994
"705",2008-12-26,-1.07933815545428,-0.628358053757685,-0.0371400773941235,-0.0267166599146793
"706",2008-12-29,-1.08054421400776,-0.141998281203863,-0.192723116817808,-0.100245833086535
"707",2008-12-30,-1.10091964553147,-0.0622263473614351,-0.0600010875150909,-0.0448519126993552
"708",2008-12-31,-1.11495167293253,0.0147450603277372,-0.0117160472100443,0.00576689911146669
"709",2009-01-05,-1.04547574222195,0.99883025222453,-0.0755869461769022,-0.216835648491286
"710",2009-01-06,-0.980035468978782,0.0374090130099838,0.112033256097145,0.208520331504849
"711",2009-01-07,-0.995273554933332,-0.430046902608471,-0.0619514756224538,-0.0396438028893776
"712",2009-01-08,-1.04842130830449,0.599318399413667,0.142903164971678,-0.40991549466539
"713",2009-01-09,-1.01748126772097,-0.54427141615373,0.0581373223522068,-0.0560276987291277
"714",2009-01-12,-1.02271138702501,0.0323268368140914,-0.0581816137220084,-0.173687922211406
"715",2009-01-13,-1.06559604597472,-0.0793544508269974,0.133048531170368,-0.0542182857528789
"716",2009-01-14,-0.989637550539184,0.617787365482923,0.0412360492031953,-0.0415282049060853
"717",2009-01-15,-0.999680307340279,0.0134898626734426,-0.193333397019408,-0.0433823694064798
"718",2009-01-16,-0.959984745527172,-0.920481333824969,0.0850037617475192,0.130725249531369
"719",2009-01-19,-0.922608527086141,-0.193565221332246,-0.197036233926614,-0.00175256644557787
"720",2009-01-20,-0.913980569742013,-0.0766840254525078,-0.0222695439525568,-0.100435724688989
"721",2009-01-21,-0.924521985368106,-0.0638596313164637,0.0255380902602937,-0.0102021380044515
"722",2009-01-22,-0.901409728665353,0.0738851790041419,-0.226060799712429,0.0268339814779795
"723",2009-01-23,-0.917981437058847,0.0790412622152021,-0.070748603974875,-0.57623392940067
"724",2009-02-02,-0.893605138218311,0.160600402060777,0.0682537847820769,-0.11171431827423
"725",2009-02-03,-0.836630468283226,0.164507395635325,0.0485727382292435,0.0373191426351325
"726",2009-02-04,-0.782195479340565,-0.243697998885308,0.017547613580893,0.025490226252971
"727",2009-02-05,-0.793479084845723,0.263624796098791,0.0863168244805709,0.0718782047810933
"728",2009-02-06,-0.696971207133575,0.512173477306036,0.148316511063074,0.221374904440392
"729",2009-02-09,-0.646560278941469,0.0149325764736586,0.00813667739564764,-0.0797363305208596
"730",2009-02-10,-0.5996515592412,-0.694939417798011,-0.0836420960953931,-0.0769726215297295
"731",2009-02-11,-0.604684534358608,-0.0713981468635706,-0.00454241313830932,-0.107721756620087
"732",2009-02-12,-0.619447154921882,0.147941382506193,0.0645156715626398,-0.0138874864928411
"733",2009-02-13,-0.535139023346862,0.248644424385985,0.119362497901722,-0.0383121426708944
"734",2009-02-16,-0.455585545684602,0.126604549387629,-0.0527024185144475,0.148038041872295
"735",2009-02-17,-0.536704580123015,1.99477263364152,0.629298053483333,0.691253812958381
"736",2009-02-18,-0.663781403479145,0.3346372216394,0.92891349182912,0.873027247032235
"737",2009-02-19,-0.643765470178116,-1.22094266896708,0.0642044560969554,-0.10755847403199
"738",2009-02-20,-0.603919151045823,0.970265954364432,0.199362510738752,0.0996846247837414
"739",2009-02-23,-0.552545695354304,-2.78198999899109,0.132684009277312,0.0401167176445331
"740",2009-02-24,-0.674461979707562,2.92160951266957,0.337749915785806,0.905995815820064
"741",2009-02-25,-0.667596723326212,-0.673378878528165,-0.435769460869578,-0.00109096958862105
"742",2009-02-26,-0.766539911579042,-0.562444601461871,0.420274536701519,1.15294440205845
"743",2009-02-27,-0.811071304322931,-0.256784732385108,-0.439785473037593,0.271211169328999
"744",2009-03-02,-0.79877878445092,0.734313074727722,-0.0520545102464671,0.0127082233565821
"745",2009-03-03,-0.824314754977494,-1.19941496029282,-0.470293603732243,-0.0596453151809728
"746",2009-03-04,-0.677407545790101,0.965352054058446,1.06254447411033,0.800585414947042
"747",2009-03-05,-0.65076988716179,0.0732362021147557,-0.505217152841171,-0.0689560512044782
